COLUMNS: 
  time
  root_link:T:-X
  root_link:T:-Y
  root_link:T:Z
  root_link:R:-X:rad
  root_link:R:-Y:rad
  root_link:R:Z:rad
  l_hip_1:R:X:rad
  l_hip_2:R:-Z:rad
  l_upper_leg:R:Y:rad
  l_lower_leg:R:X:rad
  l_ankle_1:R:-X:rad
  l_ankle_2:R:-Z:rad
  r_hip_1:R:-X:rad
  r_hip_2:R:-Z:rad
  r_upper_leg:R:-Y:rad
  r_lower_leg:R:-X:rad
  r_ankle_1:R:X:rad
  r_ankle_2:R:-Z:rad
  torso_1:R:X:rad
  torso_2:R:-Z:rad
  chest:R:-Y:rad
  DATA:

6.205000e+00,	1.541837e-01,	1.995798e-02,	5.798146e-01,	-9.097135e-02,	3.852028e-01,	1.870711e-01,	8.004567e-01,	-6.601954e-02,	-1.603115e-01,	-7.314742e-01,	-3.174076e-01,	1.622517e-02,	8.408058e-01,	7.666318e-02,	1.554929e-01,	-6.338265e-01,	-1.783404e-01,	-2.083489e-02,	-3.948123e-01,	-1.966903e-02,	1.732593e-01
6.206000e+00,	1.542888e-01,	1.971289e-02,	5.798108e-01,	-9.075606e-02,	3.854331e-01,	1.870118e-01,	8.004589e-01,	-6.566801e-02,	-1.603853e-01,	-7.313248e-01,	-3.175377e-01,	1.568441e-02,	8.410941e-01,	7.635993e-02,	1.555604e-01,	-6.342295e-01,	-1.787322e-01,	-2.029346e-02,	-3.950001e-01,	-1.944025e-02,	1.731874e-01
6.207000e+00,	1.543933e-01,	1.946845e-02,	5.798071e-01,	-9.054102e-02,	3.856614e-01,	1.869528e-01,	8.004596e-01,	-6.531767e-02,	-1.604588e-01,	-7.311743e-01,	-3.176660e-01,	1.514518e-02,	8.413800e-01,	7.605768e-02,	1.556279e-01,	-6.346296e-01,	-1.791214e-01,	-1.975352e-02,	-3.951860e-01,	-1.921197e-02,	1.731159e-01
6.208000e+00,	1.544985e-01,	1.922325e-02,	5.798033e-01,	-9.032519e-02,	3.858903e-01,	1.868937e-01,	8.004582e-01,	-6.496605e-02,	-1.605326e-01,	-7.310212e-01,	-3.177946e-01,	1.460433e-02,	8.416647e-01,	7.575431e-02,	1.556958e-01,	-6.350291e-01,	-1.795120e-01,	-1.921189e-02,	-3.953724e-01,	-1.898285e-02,	1.730443e-01
6.209000e+00,	1.546030e-01,	1.897878e-02,	5.797996e-01,	-9.010967e-02,	3.861171e-01,	1.868349e-01,	8.004554e-01,	-6.461570e-02,	-1.606061e-01,	-7.308671e-01,	-3.179213e-01,	1.406516e-02,	8.419468e-01,	7.545202e-02,	1.557637e-01,	-6.354257e-01,	-1.799000e-01,	-1.867189e-02,	-3.955568e-01,	-1.875429e-02,	1.729731e-01
6.210000e+00,	1.547082e-01,	1.873356e-02,	5.797960e-01,	-8.989337e-02,	3.863446e-01,	1.867761e-01,	8.004504e-01,	-6.426410e-02,	-1.606798e-01,	-7.307103e-01,	-3.180484e-01,	1.352440e-02,	8.422277e-01,	7.514863e-02,	1.558320e-01,	-6.358217e-01,	-1.802893e-01,	-1.813023e-02,	-3.957419e-01,	-1.852492e-02,	1.729018e-01
6.211000e+00,	1.548127e-01,	1.848907e-02,	5.797923e-01,	-8.967739e-02,	3.865701e-01,	1.867175e-01,	8.004440e-01,	-6.391377e-02,	-1.607533e-01,	-7.305525e-01,	-3.181736e-01,	1.298534e-02,	8.425061e-01,	7.484632e-02,	1.559002e-01,	-6.362146e-01,	-1.806760e-01,	-1.759022e-02,	-3.959249e-01,	-1.829612e-02,	1.728309e-01
6.212000e+00,	1.549180e-01,	1.824383e-02,	5.797887e-01,	-8.946064e-02,	3.867962e-01,	1.866589e-01,	8.004354e-01,	-6.356220e-02,	-1.608269e-01,	-7.303921e-01,	-3.182992e-01,	1.244471e-02,	8.427832e-01,	7.454291e-02,	1.559689e-01,	-6.366070e-01,	-1.810640e-01,	-1.704857e-02,	-3.961085e-01,	-1.806650e-02,	1.727599e-01
6.213000e+00,	1.550226e-01,	1.799836e-02,	5.797851e-01,	-8.924321e-02,	3.870203e-01,	1.866003e-01,	8.004254e-01,	-6.321070e-02,	-1.609006e-01,	-7.302301e-01,	-3.184225e-01,	1.190366e-02,	8.430587e-01,	7.423955e-02,	1.560378e-01,	-6.369976e-01,	-1.814499e-01,	-1.650645e-02,	-3.962901e-01,	-1.783654e-02,	1.726892e-01
6.214000e+00,	1.551279e-01,	1.775376e-02,	5.797815e-01,	-8.902669e-02,	3.872449e-01,	1.865420e-01,	8.004133e-01,	-6.285995e-02,	-1.609740e-01,	-7.300664e-01,	-3.185468e-01,	1.136456e-02,	8.433316e-01,	7.393682e-02,	1.561067e-01,	-6.373857e-01,	-1.818363e-01,	-1.596622e-02,	-3.964724e-01,	-1.760731e-02,	1.726186e-01
6.215000e+00,	1.552325e-01,	1.750849e-02,	5.797780e-01,	-8.880903e-02,	3.874676e-01,	1.864837e-01,	8.003998e-01,	-6.250873e-02,	-1.610475e-01,	-7.299008e-01,	-3.186687e-01,	1.082410e-02,	8.436031e-01,	7.363366e-02,	1.561760e-01,	-6.377723e-01,	-1.822208e-01,	-1.542456e-02,	-3.966526e-01,	-1.737732e-02,	1.725483e-01
6.216000e+00,	1.553378e-01,	1.726299e-02,	5.797745e-01,	-8.859114e-02,	3.876909e-01,	1.864255e-01,	8.003841e-01,	-6.215689e-02,	-1.611211e-01,	-7.297329e-01,	-3.187910e-01,	1.028317e-02,	8.438730e-01,	7.332994e-02,	1.562455e-01,	-6.381579e-01,	-1.826064e-01,	-1.488237e-02,	-3.968334e-01,	-1.714699e-02,	1.724779e-01
6.217000e+00,	1.554425e-01,	1.701740e-02,	5.797710e-01,	-8.837275e-02,	3.879122e-01,	1.863673e-01,	8.003670e-01,	-6.180533e-02,	-1.611947e-01,	-7.295635e-01,	-3.189113e-01,	9.742181e-03,	8.441411e-01,	7.302644e-02,	1.563152e-01,	-6.385414e-01,	-1.829898e-01,	-1.434008e-02,	-3.970123e-01,	-1.691649e-02,	1.724077e-01
6.218000e+00,	1.555479e-01,	1.677179e-02,	5.797676e-01,	-8.815431e-02,	3.881341e-01,	1.863093e-01,	8.003477e-01,	-6.145339e-02,	-1.612682e-01,	-7.293918e-01,	-3.190321e-01,	9.201161e-03,	8.444074e-01,	7.272260e-02,	1.563851e-01,	-6.389235e-01,	-1.833742e-01,	-1.379768e-02,	-3.971917e-01,	-1.668585e-02,	1.723376e-01
6.219000e+00,	1.556535e-01,	1.652616e-02,	5.797641e-01,	-8.793574e-02,	3.883557e-01,	1.862513e-01,	8.003266e-01,	-6.110132e-02,	-1.613417e-01,	-7.292183e-01,	-3.191526e-01,	8.660178e-03,	8.446718e-01,	7.241864e-02,	1.564552e-01,	-6.393040e-01,	-1.837585e-01,	-1.325525e-02,	-3.973708e-01,	-1.645509e-02,	1.722677e-01
6.220000e+00,	1.557583e-01,	1.628150e-02,	5.797607e-01,	-8.771769e-02,	3.885750e-01,	1.861936e-01,	8.003042e-01,	-6.075089e-02,	-1.614149e-01,	-7.290440e-01,	-3.192711e-01,	8.121414e-03,	8.449335e-01,	7.211605e-02,	1.565251e-01,	-6.396811e-01,	-1.841397e-01,	-1.271500e-02,	-3.975478e-01,	-1.622514e-02,	1.721982e-01
6.221000e+00,	1.558638e-01,	1.603618e-02,	5.797574e-01,	-8.749893e-02,	3.887948e-01,	1.861359e-01,	8.002796e-01,	-6.039932e-02,	-1.614882e-01,	-7.288671e-01,	-3.193897e-01,	7.581249e-03,	8.451938e-01,	7.181248e-02,	1.565955e-01,	-6.400575e-01,	-1.845220e-01,	-1.217327e-02,	-3.977252e-01,	-1.599445e-02,	1.721286e-01
6.222000e+00,	1.559685e-01,	1.579064e-02,	5.797540e-01,	-8.727952e-02,	3.890126e-01,	1.860783e-01,	8.002535e-01,	-6.004786e-02,	-1.615616e-01,	-7.286885e-01,	-3.195061e-01,	7.040725e-03,	8.454525e-01,	7.150897e-02,	1.566661e-01,	-6.404320e-01,	-1.849022e-01,	-1.163113e-02,	-3.979006e-01,	-1.576345e-02,	1.720593e-01
6.223000e+00,	1.560740e-01,	1.554501e-02,	5.797507e-01,	-8.706003e-02,	3.892309e-01,	1.860208e-01,	8.002253e-01,	-5.969596e-02,	-1.616349e-01,	-7.285077e-01,	-3.196231e-01,	6.500063e-03,	8.457094e-01,	7.120506e-02,	1.567369e-01,	-6.408051e-01,	-1.852833e-01,	-1.108879e-02,	-3.980765e-01,	-1.553227e-02,	1.719900e-01
6.224000e+00,	1.561798e-01,	1.529840e-02,	5.797474e-01,	-8.683938e-02,	3.894491e-01,	1.859631e-01,	8.001952e-01,	-5.934272e-02,	-1.617085e-01,	-7.283243e-01,	-3.197393e-01,	5.957298e-03,	8.459653e-01,	7.089998e-02,	1.568081e-01,	-6.411778e-01,	-1.856650e-01,	-1.054428e-02,	-3.982521e-01,	-1.530004e-02,	1.719206e-01
6.225000e+00,	1.562847e-01,	1.505242e-02,	5.797441e-01,	-8.661893e-02,	3.896650e-01,	1.859057e-01,	8.001639e-01,	-5.899071e-02,	-1.617818e-01,	-7.281399e-01,	-3.198535e-01,	5.416048e-03,	8.462189e-01,	7.059593e-02,	1.568794e-01,	-6.415476e-01,	-1.860436e-01,	-1.000123e-02,	-3.984255e-01,	-1.506831e-02,	1.718517e-01
6.226000e+00,	1.563903e-01,	1.480664e-02,	5.797409e-01,	-8.639868e-02,	3.898813e-01,	1.858485e-01,	8.001304e-01,	-5.863863e-02,	-1.618550e-01,	-7.279535e-01,	-3.199681e-01,	4.875276e-03,	8.464703e-01,	7.029181e-02,	1.569507e-01,	-6.419156e-01,	-1.864231e-01,	-9.458590e-03,	-3.985994e-01,	-1.483668e-02,	1.717828e-01
6.227000e+00,	1.564961e-01,	1.456093e-02,	5.797376e-01,	-8.617835e-02,	3.900973e-01,	1.857913e-01,	8.000950e-01,	-5.828652e-02,	-1.619282e-01,	-7.277652e-01,	-3.200824e-01,	4.334709e-03,	8.467199e-01,	6.998764e-02,	1.570223e-01,	-6.422819e-01,	-1.868023e-01,	-8.916096e-03,	-3.987731e-01,	-1.460501e-02,	1.717141e-01
6.228000e+00,	1.566010e-01,	1.431524e-02,	5.797344e-01,	-8.595758e-02,	3.903110e-01,	1.857343e-01,	8.000583e-01,	-5.793487e-02,	-1.620013e-01,	-7.275755e-01,	-3.201943e-01,	3.794308e-03,	8.469675e-01,	6.968385e-02,	1.570939e-01,	-6.426459e-01,	-1.871789e-01,	-8.373714e-03,	-3.989444e-01,	-1.437325e-02,	1.716457e-01
6.229000e+00,	1.567067e-01,	1.406954e-02,	5.797313e-01,	-8.573680e-02,	3.905252e-01,	1.856774e-01,	8.000194e-01,	-5.758289e-02,	-1.620743e-01,	-7.273836e-01,	-3.203066e-01,	3.253942e-03,	8.472133e-01,	6.937975e-02,	1.571658e-01,	-6.430085e-01,	-1.875563e-01,	-7.831300e-03,	-3.991162e-01,	-1.414139e-02,	1.715773e-01
6.230000e+00,	1.568126e-01,	1.382288e-02,	5.797281e-01,	-8.551487e-02,	3.907392e-01,	1.856203e-01,	7.999786e-01,	-5.722961e-02,	-1.621476e-01,	-7.271891e-01,	-3.204182e-01,	2.711529e-03,	8.474581e-01,	6.907452e-02,	1.572381e-01,	-6.433705e-01,	-1.879342e-01,	-7.286772e-03,	-3.992877e-01,	-1.390850e-02,	1.715088e-01
6.231000e+00,	1.569176e-01,	1.357686e-02,	5.797250e-01,	-8.529316e-02,	3.909508e-01,	1.855635e-01,	7.999365e-01,	-5.687757e-02,	-1.622206e-01,	-7.269937e-01,	-3.205276e-01,	2.170648e-03,	8.477005e-01,	6.877031e-02,	1.573104e-01,	-6.437296e-01,	-1.883090e-01,	-6.743725e-03,	-3.994569e-01,	-1.367614e-02,	1.714408e-01
6.232000e+00,	1.570233e-01,	1.333104e-02,	5.797219e-01,	-8.507165e-02,	3.911629e-01,	1.855069e-01,	7.998923e-01,	-5.652545e-02,	-1.622935e-01,	-7.267962e-01,	-3.206376e-01,	1.630251e-03,	8.479408e-01,	6.846603e-02,	1.573828e-01,	-6.440870e-01,	-1.886846e-01,	-6.201097e-03,	-3.996267e-01,	-1.344387e-02,	1.713729e-01
6.233000e+00,	1.571292e-01,	1.308433e-02,	5.797189e-01,	-8.484908e-02,	3.913748e-01,	1.854501e-01,	7.998461e-01,	-5.617210e-02,	-1.623667e-01,	-7.265961e-01,	-3.207468e-01,	1.087958e-03,	8.481800e-01,	6.816068e-02,	1.574556e-01,	-6.444437e-01,	-1.890605e-01,	-5.656503e-03,	-3.997961e-01,	-1.321065e-02,	1.713049e-01
6.234000e+00,	1.572343e-01,	1.283828e-02,	5.797158e-01,	-8.462674e-02,	3.915843e-01,	1.853937e-01,	7.997987e-01,	-5.582002e-02,	-1.624395e-01,	-7.263951e-01,	-3.208539e-01,	5.472439e-04,	8.484168e-01,	6.785637e-02,	1.575284e-01,	-6.447975e-01,	-1.894334e-01,	-5.113439e-03,	-3.999632e-01,	-1.297797e-02,	1.712373e-01
6.235000e+00,	1.573401e-01,	1.259244e-02,	5.797128e-01,	-8.440461e-02,	3.917943e-01,	1.853373e-01,	7.997491e-01,	-5.546786e-02,	-1.625123e-01,	-7.261920e-01,	-3.209615e-01,	7.031059e-06,	8.486516e-01,	6.755200e-02,	1.576013e-01,	-6.451496e-01,	-1.898071e-01,	-4.570810e-03,	-4.001309e-01,	-1.274540e-02,	1.711698e-01
6.236000e+00,	1.574461e-01,	1.234571e-02,	5.797099e-01,	-8.418142e-02,	3.920040e-01,	1.852808e-01,	7.996976e-01,	-5.511448e-02,	-1.625853e-01,	-7.259863e-01,	-3.210684e-01,	-5.350726e-04,	8.488852e-01,	6.724655e-02,	1.576746e-01,	-6.455010e-01,	-1.901812e-01,	-4.026220e-03,	-4.002982e-01,	-1.251187e-02,	1.711023e-01
6.237000e+00,	1.575512e-01,	1.209964e-02,	5.797069e-01,	-8.395847e-02,	3.922115e-01,	1.852247e-01,	7.996448e-01,	-5.476235e-02,	-1.626580e-01,	-7.257798e-01,	-3.211731e-01,	-1.075595e-03,	8.491165e-01,	6.694215e-02,	1.577479e-01,	-6.458495e-01,	-1.905522e-01,	-3.483163e-03,	-4.004633e-01,	-1.227889e-02,	1.710352e-01
6.238000e+00,	1.576570e-01,	1.185379e-02,	5.797040e-01,	-8.373574e-02,	3.924193e-01,	1.851686e-01,	7.995899e-01,	-5.441015e-02,	-1.627305e-01,	-7.255711e-01,	-3.212783e-01,	-1.615616e-03,	8.493457e-01,	6.663768e-02,	1.578212e-01,	-6.461963e-01,	-1.909240e-01,	-2.940541e-03,	-4.006289e-01,	-1.204602e-02,	1.709682e-01
6.239000e+00,	1.577631e-01,	1.160703e-02,	5.797011e-01,	-8.351195e-02,	3.926270e-01,	1.851124e-01,	7.995330e-01,	-5.405673e-02,	-1.628033e-01,	-7.253599e-01,	-3.213828e-01,	-2.157526e-03,	8.495738e-01,	6.633213e-02,	1.578950e-01,	-6.465424e-01,	-1.912961e-01,	-2.395960e-03,	-4.007941e-01,	-1.181220e-02,	1.709011e-01
6.240000e+00,	1.578683e-01,	1.136095e-02,	5.796982e-01,	-8.328840e-02,	3.928323e-01,	1.850565e-01,	7.994749e-01,	-5.370456e-02,	-1.628758e-01,	-7.251478e-01,	-3.214852e-01,	-2.697855e-03,	8.497995e-01,	6.602763e-02,	1.579688e-01,	-6.468857e-01,	-1.916652e-01,	-1.852911e-03,	-4.009572e-01,	-1.157893e-02,	1.708344e-01
6.241000e+00,	1.579742e-01,	1.111410e-02,	5.796954e-01,	-8.306406e-02,	3.930381e-01,	1.850006e-01,	7.994145e-01,	-5.335112e-02,	-1.629485e-01,	-7.249328e-01,	-3.215877e-01,	-3.239786e-03,	8.500240e-01,	6.572201e-02,	1.580429e-01,	-6.472282e-01,	-1.920356e-01,	-1.308186e-03,	-4.011206e-01,	-1.134484e-02,	1.707677e-01
6.242000e+00,	1.580803e-01,	1.086798e-02,	5.796925e-01,	-8.284036e-02,	3.932436e-01,	1.849448e-01,	7.993524e-01,	-5.299844e-02,	-1.630209e-01,	-7.247165e-01,	-3.216901e-01,	-3.780090e-03,	8.502461e-01,	6.541704e-02,	1.581170e-01,	-6.475684e-01,	-1.924055e-01,	-7.650302e-04,	-4.012838e-01,	-1.111136e-02,	1.707012e-01
6.243000e+00,	1.581855e-01,	1.062112e-02,	5.796897e-01,	-8.261543e-02,	3.934469e-01,	1.848891e-01,	7.992888e-01,	-5.264529e-02,	-1.630935e-01,	-7.244982e-01,	-3.217898e-01,	-4.321863e-03,	8.504669e-01,	6.511162e-02,	1.581915e-01,	-6.479071e-01,	-1.927731e-01,	-2.203454e-04,	-4.014447e-01,	-1.087709e-02,	1.706348e-01
6.244000e+00,	1.582915e-01,	1.037499e-02,	5.796870e-01,	-8.239125e-02,	3.936505e-01,	1.848335e-01,	7.992232e-01,	-5.229267e-02,	-1.631657e-01,	-7.242782e-01,	-3.218902e-01,	-4.862034e-03,	8.506852e-01,	6.480666e-02,	1.582659e-01,	-6.482436e-01,	-1.931413e-01,	3.228000e-04,	-4.016061e-01,	-1.064341e-02,	1.705687e-01
6.245000e+00,	1.583977e-01,	1.012811e-02,	5.796842e-01,	-8.216619e-02,	3.938540e-01,	1.847779e-01,	7.991556e-01,	-5.193903e-02,	-1.632381e-01,	-7.240557e-01,	-3.219899e-01,	-5.403730e-03,	8.509023e-01,	6.450079e-02,	1.583407e-01,	-6.485792e-01,	-1.935097e-01,	8.675406e-04,	-4.017672e-01,	-1.040895e-02,	1.705025e-01
6.246000e+00,	1.585040e-01,	9.881966e-03,	5.796815e-01,	-8.194173e-02,	3.940568e-01,	1.847226e-01,	7.990864e-01,	-5.158623e-02,	-1.633103e-01,	-7.238319e-01,	-3.220893e-01,	-5.943779e-03,	8.511171e-01,	6.419563e-02,	1.584154e-01,	-6.489124e-01,	-1.938773e-01,	1.410691e-03,	-4.019278e-01,	-1.017510e-02,	1.704366e-01
6.247000e+00,	1.586093e-01,	9.635085e-03,	5.796788e-01,	-8.171604e-02,	3.942573e-01,	1.846672e-01,	7.990157e-01,	-5.123297e-02,	-1.633825e-01,	-7.236062e-01,	-3.221859e-01,	-6.485291e-03,	8.513305e-01,	6.389004e-02,	1.584904e-01,	-6.492442e-01,	-1.942424e-01,	1.955363e-03,	-4.020860e-01,	-9.940460e-03,	1.703708e-01
6.248000e+00,	1.587154e-01,	9.388922e-03,	5.796761e-01,	-8.149110e-02,	3.944582e-01,	1.846120e-01,	7.989430e-01,	-5.088026e-02,	-1.634545e-01,	-7.233788e-01,	-3.222831e-01,	-7.025200e-03,	8.515416e-01,	6.358491e-02,	1.585654e-01,	-6.495737e-01,	-1.946080e-01,	2.498495e-03,	-4.022447e-01,	-9.706425e-03,	1.703052e-01
6.249000e+00,	1.588217e-01,	9.142026e-03,	5.796735e-01,	-8.126527e-02,	3.946588e-01,	1.845568e-01,	7.988682e-01,	-5.052652e-02,	-1.635267e-01,	-7.231488e-01,	-3.223797e-01,	-7.566632e-03,	8.517513e-01,	6.327887e-02,	1.586408e-01,	-6.499023e-01,	-1.949739e-01,	3.043222e-03,	-4.024030e-01,	-9.471606e-03,	1.702396e-01
6.250000e+00,	1.589270e-01,	8.895855e-03,	5.796709e-01,	-8.103975e-02,	3.948571e-01,	1.845018e-01,	7.987924e-01,	-5.017409e-02,	-1.635985e-01,	-7.229180e-01,	-3.224741e-01,	-8.106366e-03,	8.519587e-01,	6.297393e-02,	1.587161e-01,	-6.502281e-01,	-1.953368e-01,	3.586296e-03,	-4.025591e-01,	-9.237396e-03,	1.701744e-01
6.251000e+00,	1.590331e-01,	8.648944e-03,	5.796683e-01,	-8.081347e-02,	3.950559e-01,	1.844468e-01,	7.987141e-01,	-4.982041e-02,	-1.636705e-01,	-7.226844e-01,	-3.225686e-01,	-8.647658e-03,	8.521648e-01,	6.266789e-02,	1.587918e-01,	-6.505530e-01,	-1.957009e-01,	4.131005e-03,	-4.027157e-01,	-9.002396e-03,	1.701092e-01
6.252000e+00,	1.591395e-01,	8.401789e-03,	5.796657e-01,	-8.058682e-02,	3.952544e-01,	1.843918e-01,	7.986340e-01,	-4.946629e-02,	-1.637425e-01,	-7.224486e-01,	-3.226627e-01,	-9.189412e-03,	8.523692e-01,	6.236145e-02,	1.588677e-01,	-6.508767e-01,	-1.960650e-01,	4.676243e-03,	-4.028719e-01,	-8.767086e-03,	1.700440e-01
6.253000e+00,	1.592449e-01,	8.155522e-03,	5.796632e-01,	-8.036066e-02,	3.954507e-01,	1.843371e-01,	7.985528e-01,	-4.911368e-02,	-1.638141e-01,	-7.222122e-01,	-3.227547e-01,	-9.729118e-03,	8.525712e-01,	6.205629e-02,	1.589434e-01,	-6.511972e-01,	-1.964260e-01,	5.219478e-03,	-4.030259e-01,	-8.532543e-03,	1.699792e-01
6.254000e+00,	1.593511e-01,	7.908567e-03,	5.796607e-01,	-8.013379e-02,	3.956474e-01,	1.842823e-01,	7.984693e-01,	-4.875987e-02,	-1.638859e-01,	-7.219729e-01,	-3.228468e-01,	-1.027027e-02,	8.527718e-01,	6.175007e-02,	1.590196e-01,	-6.515170e-01,	-1.967882e-01,	5.764231e-03,	-4.031804e-01,	-8.297264e-03,	1.699144e-01
6.255000e+00,	1.594575e-01,	7.662356e-03,	5.796582e-01,	-7.990759e-02,	3.958437e-01,	1.842278e-01,	7.983840e-01,	-4.840684e-02,	-1.639574e-01,	-7.217324e-01,	-3.229389e-01,	-1.080974e-02,	8.529701e-01,	6.144452e-02,	1.590956e-01,	-6.518344e-01,	-1.971500e-01,	6.307365e-03,	-4.033347e-01,	-8.062625e-03,	1.698498e-01
6.256000e+00,	1.595630e-01,	7.415416e-03,	5.796557e-01,	-7.968019e-02,	3.960379e-01,	1.841733e-01,	7.982973e-01,	-4.805333e-02,	-1.640290e-01,	-7.214897e-01,	-3.230282e-01,	-1.135066e-02,	8.531671e-01,	6.113851e-02,	1.591720e-01,	-6.521504e-01,	-1.975094e-01,	6.852009e-03,	-4.034866e-01,	-7.827203e-03,	1.697853e-01
6.257000e+00,	1.596692e-01,	7.169198e-03,	5.796533e-01,	-7.945356e-02,	3.962325e-01,	1.841189e-01,	7.982086e-01,	-4.770035e-02,	-1.641003e-01,	-7.212455e-01,	-3.231183e-01,	-1.188997e-02,	8.533616e-01,	6.083294e-02,	1.592483e-01,	-6.524642e-01,	-1.978694e-01,	7.395107e-03,	-4.036391e-01,	-7.592403e-03,	1.697211e-01
6.258000e+00,	1.597746e-01,	6.922248e-03,	5.796509e-01,	-7.922576e-02,	3.964251e-01,	1.840645e-01,	7.981183e-01,	-4.734681e-02,	-1.641717e-01,	-7.209991e-01,	-3.232058e-01,	-1.243075e-02,	8.535549e-01,	6.052686e-02,	1.593250e-01,	-6.527767e-01,	-1.982274e-01,	7.939737e-03,	-4.037895e-01,	-7.356816e-03,	1.696569e-01
6.259000e+00,	1.598809e-01,	6.676017e-03,	5.796485e-01,	-7.899876e-02,	3.966182e-01,	1.840104e-01,	7.980260e-01,	-4.699377e-02,	-1.642429e-01,	-7.207512e-01,	-3.232942e-01,	-1.296993e-02,	8.537459e-01,	6.022120e-02,	1.594016e-01,	-6.530870e-01,	-1.985861e-01,	8.482825e-03,	-4.039406e-01,	-7.121854e-03,	1.695929e-01
6.260000e+00,	1.599874e-01,	6.429055e-03,	5.796461e-01,	-7.877088e-02,	3.968111e-01,	1.839562e-01,	7.979317e-01,	-4.663968e-02,	-1.643141e-01,	-7.205006e-01,	-3.233819e-01,	-1.351063e-02,	8.539355e-01,	5.991461e-02,	1.594785e-01,	-6.533964e-01,	-1.989451e-01,	9.027505e-03,	-4.040913e-01,	-6.886117e-03,	1.695289e-01
6.261000e+00,	1.600930e-01,	6.181848e-03,	5.796438e-01,	-7.854231e-02,	3.970017e-01,	1.839020e-01,	7.978361e-01,	-4.628570e-02,	-1.643854e-01,	-7.202484e-01,	-3.234671e-01,	-1.405173e-02,	8.541235e-01,	5.960808e-02,	1.595557e-01,	-6.537039e-01,	-1.993015e-01,	9.572643e-03,	-4.042398e-01,	-6.650067e-03,	1.694652e-01
6.262000e+00,	1.601993e-01,	5.935523e-03,	5.796415e-01,	-7.831470e-02,	3.971928e-01,	1.838481e-01,	7.977385e-01,	-4.593244e-02,	-1.644563e-01,	-7.199947e-01,	-3.235532e-01,	-1.459088e-02,	8.543091e-01,	5.930216e-02,	1.596327e-01,	-6.540092e-01,	-1.996584e-01,	1.011589e-02,	-4.043888e-01,	-6.414797e-03,	1.694016e-01
6.263000e+00,	1.603049e-01,	5.688517e-03,	5.796392e-01,	-7.808597e-02,	3.973819e-01,	1.837941e-01,	7.976393e-01,	-4.557867e-02,	-1.645273e-01,	-7.197389e-01,	-3.236367e-01,	-1.513137e-02,	8.544933e-01,	5.899578e-02,	1.597101e-01,	-6.543130e-01,	-2.000133e-01,	1.066055e-02,	-4.045358e-01,	-6.178795e-03,	1.693382e-01
6.264000e+00,	1.604112e-01,	5.442248e-03,	5.796370e-01,	-7.785807e-02,	3.975715e-01,	1.837404e-01,	7.975382e-01,	-4.522543e-02,	-1.645981e-01,	-7.194816e-01,	-3.237211e-01,	-1.567023e-02,	8.546752e-01,	5.868983e-02,	1.597873e-01,	-6.546146e-01,	-2.003689e-01,	1.120363e-02,	-4.046835e-01,	-5.943439e-03,	1.692749e-01
6.265000e+00,	1.605178e-01,	5.195253e-03,	5.796347e-01,	-7.762929e-02,	3.977609e-01,	1.836866e-01,	7.974349e-01,	-4.487113e-02,	-1.646689e-01,	-7.192216e-01,	-3.238048e-01,	-1.621060e-02,	8.548557e-01,	5.838295e-02,	1.598650e-01,	-6.549154e-01,	-2.007248e-01,	1.174829e-02,	-4.048307e-01,	-5.707318e-03,	1.692116e-01
6.266000e+00,	1.606235e-01,	4.948986e-03,	5.796325e-01,	-7.740087e-02,	3.979481e-01,	1.836331e-01,	7.973307e-01,	-4.451814e-02,	-1.647394e-01,	-7.189609e-01,	-3.238864e-01,	-1.674926e-02,	8.550340e-01,	5.807716e-02,	1.599425e-01,	-6.552134e-01,	-2.010777e-01,	1.229130e-02,	-4.049759e-01,	-5.471824e-03,	1.691487e-01
6.267000e+00,	1.607299e-01,	4.701980e-03,	5.796304e-01,	-7.717168e-02,	3.981356e-01,	1.835795e-01,	7.972240e-01,	-4.416387e-02,	-1.648101e-01,	-7.186972e-01,	-3.239680e-01,	-1.728947e-02,	8.552110e-01,	5.777025e-02,	1.600204e-01,	-6.555105e-01,	-2.014318e-01,	1.283593e-02,	-4.051215e-01,	-5.235553e-03,	1.690858e-01
6.268000e+00,	1.608356e-01,	4.455700e-03,	5.796282e-01,	-7.694287e-02,	3.983213e-01,	1.835261e-01,	7.971162e-01,	-4.381081e-02,	-1.648805e-01,	-7.184327e-01,	-3.240479e-01,	-1.782800e-02,	8.553856e-01,	5.746436e-02,	1.600982e-01,	-6.558050e-01,	-2.017833e-01,	1.337892e-02,	-4.052651e-01,	-4.999911e-03,	1.690232e-01
6.269000e+00,	1.609420e-01,	4.208681e-03,	5.796261e-01,	-7.671333e-02,	3.985074e-01,	1.834727e-01,	7.970059e-01,	-4.345646e-02,	-1.649509e-01,	-7.181653e-01,	-3.241279e-01,	-1.836807e-02,	8.555589e-01,	5.715734e-02,	1.601763e-01,	-6.560987e-01,	-2.021361e-01,	1.392354e-02,	-4.054092e-01,	-4.763495e-03,	1.689605e-01
